"SECS","KM","CAD","HR","ID","PACE","WATTS","LRBALANCE","LTE","RTE","LPS","RPS","LPPB","RPPB","LPPE","RPPE","LPPPB","RPPPB","LPPPE","RPPPE","ALT","LAT","LON","SLOPE","RVERT","RCON","TEMP","KPH"
619,2.46056,89.5,176,"2026-03-28_YIUCB",4.21300977418268,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.6,43.588986836,-79.753355589,-0.0422842,9,230,11,14.2416
620,2.46449,89.5,175,"2026-03-28_YIUCB",4.19287211740042,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.6,43.58900997,-79.753395319,-0.0422842,9,230,11,14.31
621,2.46863,89.5,174,"2026-03-28_YIUCB",4.19287211740042,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.6,43.58903344,-79.753432199,-0.0422842,9,230,11,14.31
622,2.47267,89.5,173,"2026-03-28_YIUCB",4.18340026773762,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589056406,-79.753471762,-0.0495288,9.03,229,11,14.3424
623,2.47641,89.5,173,"2026-03-28_YIUCB",4.18340026773762,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589078869,-79.753506128,-0.0495288,9.03,229,11,14.3424
624,2.48028,89.5,173,"2026-03-28_YIUCB",4.18340026773762,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589102506,-79.753542002,-0.0808878,9.03,229,11,14.3424
625,2.48422,89.5,172,"2026-03-28_YIUCB",4.18340026773762,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589126227,-79.753577877,-0.559357,9.03,229,11,14.3424
626,2.48841,89.5,172,"2026-03-28_YIUCB",4.19287211740042,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589152798,-79.753616182,-0.559357,9,230,11,14.31
627,2.49273,89.5,171,"2026-03-28_YIUCB",4.19287211740042,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589181883,-79.753650883,-0.0963937,9,230,11,14.31
628,2.49661,89.5,171,"2026-03-28_YIUCB",4.18340026773762,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589206861,-79.753682818,-0.548882,9.03,229,11,14.3424
629,2.50085,89.5,171,"2026-03-28_YIUCB",4.17292605575029,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589236533,-79.753719699,-0.548882,9.03,229,11,14.3784
630,2.50504,89.5,171,"2026-03-28_YIUCB",4.17292605575029,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.58926478,-79.753752388,-0.548882,9.03,229,11,14.3784
631,2.50914,89.5,171,"2026-03-28_YIUCB",4.17292605575029,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589291854,-79.753787843,-0.548882,9.03,229,11,14.3784
632,2.51321,89.5,171,"2026-03-28_YIUCB",4.16354400866017,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589315407,-79.753827993,-0.545233,9.03,229,11,14.4108
633,2.51758,89.5,170,"2026-03-28_YIUCB",4.16354400866017,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589340888,-79.753868813,-0.0875675,9.03,229,11,14.4108
634,2.52174,89.5,170,"2026-03-28_YIUCB",4.15420405450316,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589358993,-79.753910722,0.429228,9.03,229,11,14.4432
635,2.52592,90,170,"2026-03-28_YIUCB",4.1438753522294,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.6,43.589382378,-79.753953973,0.907697,9.07,228,11,14.4792
636,2.52951,90.5,170,"2026-03-28_YIUCB",4.1438753522294,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.8,43.589395622,-79.753989763,1.4648,8.9,226,11,14.4792
637,2.53371,90.5,170,"2026-03-28_YIUCB",4.13462333581411,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,43.589423198,-79.754031757,1.47803,8.9,226,11,14.5116
638,2.5375,90,170,"2026-03-28_YIUCB",4.1438753522294,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,43.589443315,-79.754068972,1.47803,9.07,228,11,14.4792
639,2.5413,90,170,"2026-03-28_YIUCB",4.1438753522294,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.8,43.589460749,-79.754110463,0.951712,9.07,228,11,14.4792
640,2.54466,90,169,"2026-03-28_YIUCB",4.1438753522294,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.4,43.589467035,-79.754156815,-0.238764,9.07,228,11,14.4792
641,2.5476,88,168,"2026-03-28_YIUCB",4.15420405450316,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589460749,-79.754191013,-0.919036,9.4,233,11,14.4432
642,2.55106,85,168,"2026-03-28_YIUCB",4.17292605575029,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.589447673,-79.754237197,-1.58371,9.92,241,11,14.3784
643,2.55446,85,168,"2026-03-28_YIUCB",4.17292605575029,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.589432418,-79.754271563,-2.62961,9.92,241,11,14.3784
644,2.55873,84.5,168,"2026-03-28_YIUCB",4.22261633307998,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.589415906,-79.75432286,-3.09799,10.09,244,11,14.2092
645,2.56259,84.5,169,"2026-03-28_YIUCB",4.24304141208418,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.589400818,-79.754362255,-3.57646,10.05,245,11,14.1408
646,2.56687,85,170,"2026-03-28_YIUCB",4.25278557455133,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.589380115,-79.75441548,-4.13356,9.87,242,11,14.1084
647,2.57101,86,171,"2026-03-28_YIUCB",4.24304141208418,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.589357149,-79.754449343,-4.60975,9.67,240,11,14.1408
648,2.57476,86.5,171,"2026-03-28_YIUCB",4.2322668020992,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.589324124,-79.754470549,-4.60975,9.51,237,11,14.1768
649,2.57829,87.5,172,"2026-03-28_YIUCB",4.2322668020992,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.589294955,-79.754469544,-3.51686,9.32,235,11,14.1768
650,2.58208,88,172,"2026-03-28_YIUCB",4.2322668020992,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.589257153,-79.754464347,-2.32639,9.32,235,11,14.1768
651,2.58562,88,171,"2026-03-28_YIUCB",4.27350427350427,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.589228906,-79.754458312,-1.64612,9.28,236,11,14.04
652,2.58889,88,171,"2026-03-28_YIUCB",4.28338901739056,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.589198228,-79.754457641,-0.490047,9.28,236,11,14.0076
653,2.59249,88,171,"2026-03-28_YIUCB",4.30440771349862,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.5891647,-79.754456384,0.653744,9.24,237,11,13.9392
654,2.59614,88,171,"2026-03-28_YIUCB",4.33576135969476,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.589132681,-79.754453869,1.12213,9.24,237,11,13.8384
655,2.60001,88,171,"2026-03-28_YIUCB",4.34593654932638,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,43.58909731,-79.7544677,1.63892,9.2,238,11,13.806
656,2.60392,88.5,171,"2026-03-28_YIUCB",4.3561596096881,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,43.589065794,-79.754480775,1.63892,9.02,236,11,13.7736
657,2.60804,89,170,"2026-03-28_YIUCB",4.3561596096881,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589030338,-79.754502317,2.12436,9.02,236,11,13.7736
658,2.61165,89,170,"2026-03-28_YIUCB",4.3561596096881,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.589000415,-79.754515057,2.12436,9.02,236,11,13.7736
659,2.61564,87.5,170,"2026-03-28_YIUCB",4.3561596096881,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.588967474,-79.754541041,1.55779,9.2,238,11,13.7736
660,2.61977,87.5,169,"2026-03-28_YIUCB",4.34593654932638,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.588934868,-79.754557051,1.55779,9.2,238,11,13.806
661,2.62394,88,169,"2026-03-28_YIUCB",4.34593654932638,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.2,43.588901173,-79.754582029,1.55779,9.2,238,11,13.806
662,2.62759,88.5,168,"2026-03-28_YIUCB",4.33576135969476,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,43.588871501,-79.754590327,1.00984,9.06,235,11,13.8384
663,2.63175,89.5,168,"2026-03-28_YIUCB",4.33576135969476,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,43.588833615,-79.754607929,0.454288,8.88,233,11,13.8384
664,2.63524,89.5,168,"2026-03-28_YIUCB",4.32451133021969,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.588805536,-79.754602983,-0.118778,8.88,233,11,13.8744
665,2.6392,89.5,168,"2026-03-28_YIUCB",4.33576135969476,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.588765386,-79.754603822,-0.635574,8.88,233,11,13.8384
666,2.64251,89.5,169,"2026-03-28_YIUCB",4.32451133021969,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.588738313,-79.754595691,-1.2398,8.88,233,11,13.8744
667,2.64664,89.5,170,"2026-03-28_YIUCB",4.33576135969476,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.588696319,-79.754594685,-2.2095,8.88,233,11,13.8384
668,2.65024,89.5,171,"2026-03-28_YIUCB",4.33576135969476,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588667989,-79.754587896,-2.76506,8.88,233,11,13.8384
669,2.65488,88.5,171,"2026-03-28_YIUCB",4.34593654932638,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588622307,-79.75458513,-2.76506,9.06,235,11,13.806
670,2.65872,88.5,171,"2026-03-28_YIUCB",4.33576135969476,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588593054,-79.75457306,-3.28589,9.06,235,11,13.8384
671,2.6626,89,171,"2026-03-28_YIUCB",4.32451133021969,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588554665,-79.754553446,-3.28589,9.06,235,11,13.8744
672,2.6665,89.5,170,"2026-03-28_YIUCB",4.32451133021969,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588529352,-79.754530229,-2.73795,8.88,233,11,13.8744
673,2.67092,89.5,170,"2026-03-28_YIUCB",4.32451133021969,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588490376,-79.754501395,-2.73795,8.88,233,11,13.8744
674,2.67493,89.5,169,"2026-03-28_YIUCB",4.31443610320131,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588461039,-79.754480775,-1.66613,8.89,233,11,13.9068
675,2.67895,88.5,169,"2026-03-28_YIUCB",4.29331959471063,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588423405,-79.754464598,-1.66613,9.28,236,11,13.9752
676,2.68301,88.5,169,"2026-03-28_YIUCB",4.29331959471063,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.588392978,-79.754446829,-0.569286,9.28,236,11,13.9752
677,2.68678,88.5,170,"2026-03-28_YIUCB",4.28338901739056,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.588357607,-79.754428975,-0.0850249,9.1,234,11,14.0076
678,2.69075,88.5,170,"2026-03-28_YIUCB",4.28338901739056,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.58832542,-79.754413888,0.470531,9.1,234,11,14.0076
679,2.69505,89,171,"2026-03-28_YIUCB",4.28338901739056,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.588283511,-79.754402656,0.470531,9.1,234,11,14.0076
680,2.69947,89.5,173,"2026-03-28_YIUCB",4.28338901739056,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588248977,-79.75439134,0.538875,8.92,232,11,14.0076
681,2.70348,89.5,173,"2026-03-28_YIUCB",4.26257459505541,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588210672,-79.754384383,0.538875,8.96,231,11,14.076
682,2.70754,88.5,174,"2026-03-28_YIUCB",4.25278557455133,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588175971,-79.754380444,0.538875,9.13,233,11,14.1084
683,2.71158,88.5,174,"2026-03-28_YIUCB",4.24304141208418,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588140096,-79.754375834,0.538875,9.14,233,11,14.1408
684,2.71545,89.5,173,"2026-03-28_YIUCB",4.24304141208418,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588105395,-79.754373906,0.0401221,8.96,231,11,14.1408
685,2.71924,89.5,173,"2026-03-28_YIUCB",4.24304141208418,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.58807061,-79.754369631,-0.487582,8.96,231,11,14.1408
686,2.72345,89.5,173,"2026-03-28_YIUCB",4.24304141208418,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588031467,-79.754370805,-0.980193,8.96,231,11,14.1408
687,2.72731,88.5,173,"2026-03-28_YIUCB",4.24304141208418,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.58799861,-79.754365943,-1.49833,9.14,233,11,14.1408
688,2.73118,88.5,173,"2026-03-28_YIUCB",4.2322668020992,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587963071,-79.754368877,-1.49833,9.14,233,11,14.1768
689,2.73497,89.5,173,"2026-03-28_YIUCB",4.2322668020992,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587931052,-79.754366446,-2.02603,8.96,231,11,14.1768
690,2.73889,89.5,172,"2026-03-28_YIUCB",4.2322668020992,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587894087,-79.754372397,-1.57354,8.96,231,11,14.1768
691,2.7425,89.5,172,"2026-03-28_YIUCB",4.24304141208418,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587863745,-79.754367117,-1.57354,8.96,231,11,14.1408
692,2.74651,89,172,"2026-03-28_YIUCB",4.24304141208418,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587825272,-79.754368877,-1.57354,9.14,233,11,14.1408
693,2.75037,88.5,172,"2026-03-28_YIUCB",4.24304141208418,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587793672,-79.754360663,-1.57354,9.14,233,11,14.1408
694,2.75438,88.5,171,"2026-03-28_YIUCB",4.25278557455133,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587755535,-79.754357645,-1.57354,9.13,233,11,14.1084
695,2.75774,89,171,"2026-03-28_YIUCB",4.24304141208418,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587730557,-79.754341803,-1.04584,9.14,233,11,14.1408
696,2.76152,89,171,"2026-03-28_YIUCB",4.25278557455133,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587693592,-79.75433493,-1.04584,9.13,233,11,14.1084
697,2.76509,89,170,"2026-03-28_YIUCB",4.26257459505541,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587667525,-79.754318166,0.0325196,9.13,233,11,14.076
698,2.76884,89,170,"2026-03-28_YIUCB",4.26257459505541,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587629974,-79.75430836,-0.500814,9.13,233,11,14.076
699,2.77237,89,170,"2026-03-28_YIUCB",4.28338901739056,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587604241,-79.754294194,0.0268908,9.1,234,11,14.0076
700,2.77594,88.5,171,"2026-03-28_YIUCB",4.28338901739056,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587565265,-79.754289668,0.0268908,9.1,234,11,14.0076
701,2.7797,88.5,172,"2026-03-28_YIUCB",4.29331959471063,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587536851,-79.754277095,0.0268908,9.1,234,11,13.9752
702,2.78407,88.5,172,"2026-03-28_YIUCB",4.30440771349862,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587493432,-79.754276257,0.0268908,9.09,234,11,13.9392
703,2.78795,89,173,"2026-03-28_YIUCB",4.30440771349862,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587463425,-79.754264522,0.0268908,9.09,234,11,13.9392
704,2.79207,89.5,172,"2026-03-28_YIUCB",4.29331959471063,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587421935,-79.754264187,0.0268908,8.92,232,11,13.9752
705,2.79598,89.5,172,"2026-03-28_YIUCB",4.29331959471063,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587389832,-79.754258655,0.0268908,8.92,232,11,13.9752
706,2.80039,89.5,172,"2026-03-28_YIUCB",4.29331959471063,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587347671,-79.754265947,0.480405,8.92,232,11,13.9752
707,2.80426,89.5,172,"2026-03-28_YIUCB",4.29331959471063,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587316574,-79.754268294,-0.0798186,8.92,232,11,13.9752
708,2.80823,89.5,171,"2026-03-28_YIUCB",4.28338901739056,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587279275,-79.754286064,0.453515,8.92,232,11,14.0076
709,2.81193,89,170,"2026-03-28_YIUCB",4.28338901739056,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587248094,-79.754293607,0.453515,9.1,234,11,14.0076
710,2.81632,89,169,"2026-03-28_YIUCB",4.28338901739056,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587208783,-79.754310371,0.453515,9.1,234,11,14.0076
711,2.82011,89,168,"2026-03-28_YIUCB",4.27350427350427,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587177183,-79.754317999,0.453515,9.1,234,11,14.04
712,2.8243,89,169,"2026-03-28_YIUCB",4.27350427350427,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.587140722,-79.754335433,0.453515,9.1,234,11,14.04
713,2.82852,89.5,170,"2026-03-28_YIUCB",4.27350427350427,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.58710292,-79.754348677,-0.0204189,8.92,232,11,14.04
714,2.83271,89,171,"2026-03-28_YIUCB",4.26257459505541,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.587067464,-79.754361417,-0.0204189,9.13,233,11,14.076
715,2.83645,89,172,"2026-03-28_YIUCB",4.25278557455133,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.587034691,-79.754364267,-0.555178,9.13,233,11,14.1084
716,2.84059,88.5,172,"2026-03-28_YIUCB",4.25278557455133,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.586996553,-79.754369212,-1.00869,9.13,233,11,14.1084
717,2.84457,89,172,"2026-03-28_YIUCB",4.25278557455133,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.586960763,-79.754379773,-1.51121,9.13,233,11,14.1084
718,2.84861,89.5,171,"2026-03-28_YIUCB",4.24304141208418,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586925559,-79.7543843,-2.5013,8.96,231,11,14.1408
719,2.85288,89.5,170,"2026-03-28_YIUCB",4.24304141208418,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.586885493,-79.754392682,-2.96969,8.96,231,11,14.1408
720,2.85702,89.5,169,"2026-03-28_YIUCB",4.24304141208418,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.586850457,-79.754395112,-3.45278,8.96,231,11,14.1408
721,2.86137,88.5,168,"2026-03-28_YIUCB",4.2322668020992,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.586810056,-79.754407937,-4.37232,9.14,233,11,14.1768
722,2.86528,88.5,168,"2026-03-28_YIUCB",4.22261633307998,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.586777953,-79.754411708,-4.88383,9.17,232,11,14.2092
723,2.86963,88.5,168,"2026-03-28_YIUCB",4.20238695579089,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.586736882,-79.754430149,-4.86967,9.17,232,11,14.2776
724,2.87389,88,169,"2026-03-28_YIUCB",4.20238695579089,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.586702097,-79.754438279,-5.33915,9.36,234,11,14.2776
725,2.87853,88,169,"2026-03-28_YIUCB",4.19287211740042,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.586660774,-79.754460659,-5.23542,9.36,234,11,14.31
726,2.88248,88,170,"2026-03-28_YIUCB",4.18340026773762,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586628336,-79.754469711,-5.74175,9.36,234,11,14.3424
727,2.88687,88,170,"2026-03-28_YIUCB",4.16354400866017,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586591288,-79.754499802,-5.23924,9.4,233,11,14.4108
728,2.89072,88.5,171,"2026-03-28_YIUCB",4.16354400866017,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586563293,-79.754519248,-4.24914,9.21,231,11,14.4108
729,2.89495,89.5,171,"2026-03-28_YIUCB",4.15420405450316,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8,43.586532699,-79.754560152,-4.25357,9.03,229,11,14.4432
730,2.89903,89.5,171,"2026-03-28_YIUCB",4.15420405450316,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8,43.586507469,-79.754591249,-3.77048,9.03,229,11,14.4432
731,2.90319,89.5,170,"2026-03-28_YIUCB",4.1438753522294,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.58649037,-79.754642462,-2.37017,9.07,228,11,14.4792
732,2.90736,89.5,170,"2026-03-28_YIUCB",4.1438753522294,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586471092,-79.754686132,-1.85866,9.07,228,11,14.4792
733,2.91156,89,170,"2026-03-28_YIUCB",4.13462333581411,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586459441,-79.754735166,-1.39889,9.25,230,11,14.5116
734,2.91541,88.5,169,"2026-03-28_YIUCB",4.13462333581411,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.586452568,-79.75478068,-0.929408,9.25,230,11,14.5116
735,2.91961,88.5,169,"2026-03-28_YIUCB",4.13462333581411,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.586447958,-79.754834659,-0.0221826,9.25,230,11,14.5116
736,2.92352,88,169,"2026-03-28_YIUCB",4.12541254125412,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.586446198,-79.754880508,0.995655,9.43,232,11,14.544
737,2.92763,88,169,"2026-03-28_YIUCB",4.12541254125412,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.586450808,-79.75493323,0.995655,9.43,232,11,14.544
738,2.93163,88,169,"2026-03-28_YIUCB",4.12541254125412,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.586454915,-79.754982097,1.49566,9.43,232,11,14.544
739,2.93597,88.5,169,"2026-03-28_YIUCB",4.12541254125412,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.586464219,-79.755033646,2.4293,9.25,230,11,14.544
740,2.93987,88.5,168,"2026-03-28_YIUCB",4.12541254125412,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.586475786,-79.755079914,2.94212,9.25,230,11,14.544
741,2.94379,88.5,168,"2026-03-28_YIUCB",4.11522633744856,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.586486179,-79.755125679,2.46135,9.25,230,11,14.58
742,2.94779,88.5,168,"2026-03-28_YIUCB",4.11522633744856,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.586502859,-79.75517245,2.46135,9.25,230,11,14.58
743,2.95205,89,169,"2026-03-28_YIUCB",4.11522633744856,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.586514929,-79.755218634,2.93083,9.25,230,11,14.58
