"SECS","KM","CAD","HR","ID","PACE","WATTS","LRBALANCE","LTE","RTE","LPS","RPS","LPPB","RPPB","LPPE","RPPE","LPPPB","RPPPB","LPPPE","RPPPE","ALT","LAT","LON","SLOPE","RVERT","RCON","TEMP","KPH"
633,2.59925,88,168,"2026-04-18_HQLNR",3.96919901563864,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.589447757,-79.754217584,-0.939986,9.58,228,18,15.1164
634,2.60345,88,168,"2026-04-18_HQLNR",3.96919901563864,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.589430574,-79.754252536,-1.41618,9.58,228,18,15.1164
635,2.60768,86,167,"2026-04-18_HQLNR",3.93452943028014,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.589416995,-79.75430333,-1.88899,10.02,231,18,15.2496
636,2.61186,87,167,"2026-04-18_HQLNR",3.99584432190522,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.589398891,-79.75434063,-2.3865,9.74,231,18,15.0156
637,2.61599,86,167,"2026-04-18_HQLNR",4.03258327284458,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.589383635,-79.754392849,-2.88526,9.91,234,18,14.8788
638,2.62009,88,167,"2026-04-18_HQLNR",4.05910050332846,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.589369722,-79.754423946,-2.88526,9.51,230,18,14.7816
639,2.62417,89,167,"2026-04-18_HQLNR",4.08697073728952,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.58933896,-79.754456384,-2.88526,9.29,229,18,14.6808
640,2.62825,89,166,"2026-04-18_HQLNR",4.08697073728952,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.589309372,-79.754465688,-2.39143,9.29,229,18,14.6808
641,2.63225,88,166,"2026-04-18_HQLNR",4.16354400866017,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.589271905,-79.754461916,-1.40481,9.4,233,18,14.4108
642,2.63622,87,165,"2026-04-18_HQLNR",4.20238695579089,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.58924282,-79.754451606,-0.421416,9.4,233,18,14.2776
643,2.64013,87,165,"2026-04-18_HQLNR",4.26257459505541,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.589206777,-79.75444423,0.566284,9.47,238,18,14.076
644,2.64394,88,165,"2026-04-18_HQLNR",4.3675751222921,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,43.589173669,-79.754439453,1.56741,9.39,240,18,13.7376
645,2.6477,88,166,"2026-04-18_HQLNR",4.43262411347518,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.589138632,-79.7544361,2.57214,9.12,240,18,13.536
646,2.65139,88,167,"2026-04-18_HQLNR",4.52161331162959,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.589103428,-79.754446074,2.57214,9.04,242,18,13.2696
647,2.65502,88,168,"2026-04-18_HQLNR",4.59136822773186,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.589077193,-79.754449343,3.1231,8.99,243,18,13.068
648,2.6587,88,168,"2026-04-18_HQLNR",4.53391367428364,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.58904266,-79.754466694,3.1231,8.99,243,18,13.2336
649,2.66234,88,168,"2026-04-18_HQLNR",4.5687134502924,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.589014999,-79.754474573,3.67255,9.03,242,18,13.1328
650,2.66604,88,168,"2026-04-18_HQLNR",4.510599909788,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588975856,-79.754499048,3.67255,9.07,241,18,13.302
651,2.6698,88,169,"2026-04-18_HQLNR",4.43262411347518,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588948112,-79.7545138,3.17255,9.07,241,18,13.536
652,2.67362,89,169,"2026-04-18_HQLNR",4.3675751222921,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588910896,-79.754543137,2.66877,9.02,236,18,13.7376
653,2.67741,89,169,"2026-04-18_HQLNR",4.39985920450546,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588885583,-79.754554285,2.15726,8.98,237,18,13.6368
654,2.68125,89,169,"2026-04-18_HQLNR",4.33576135969476,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588848786,-79.754570043,1.63233,9.06,235,18,13.8384
655,2.68512,89,168,"2026-04-18_HQLNR",4.30440771349862,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588824395,-79.754572473,1.10041,9.09,234,18,13.9392
656,2.68902,90,168,"2026-04-18_HQLNR",4.27350427350427,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588782653,-79.754579095,1.10041,8.92,232,18,14.04
657,2.69296,90,168,"2026-04-18_HQLNR",4.2322668020992,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588752478,-79.754576413,0.549451,8.96,231,18,14.1768
658,2.69696,90,168,"2026-04-18_HQLNR",4.16354400866017,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588708892,-79.754580771,0.549451,8.96,231,18,14.4108
659,2.70099,90,168,"2026-04-18_HQLNR",4.13462333581411,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588678634,-79.754575407,0,9.07,228,18,14.5116
660,2.70508,89,168,"2026-04-18_HQLNR",4.07797080172906,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588636473,-79.754575239,0,9.29,229,18,14.7132
661,2.70919,89,168,"2026-04-18_HQLNR",4.05022276225192,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588608226,-79.754569204,0,9.32,228,18,14.814
662,2.71334,89,168,"2026-04-18_HQLNR",4.02284978678896,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588566987,-79.754560739,-0.481928,9.36,227,18,14.9148
663,2.71748,89,168,"2026-04-18_HQLNR",4.02284978678896,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588543601,-79.754542131,-0.481928,9.36,227,18,14.9148
664,2.72162,89,168,"2026-04-18_HQLNR",4.03258327284458,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588505631,-79.754516482,-0.481928,9.36,227,18,14.8788
665,2.72573,89,167,"2026-04-18_HQLNR",4.05022276225192,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588479899,-79.75449427,-0.481928,9.32,228,18,14.814
666,2.7298,89,168,"2026-04-18_HQLNR",4.09701737135365,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588445449,-79.754474992,-0.481928,9.29,229,18,14.6448
667,2.73381,88,168,"2026-04-18_HQLNR",4.15420405450316,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588414017,-79.75445102,0.0168254,9.4,233,18,14.4432
668,2.73775,88,168,"2026-04-18_HQLNR",4.2322668020992,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588378394,-79.754431154,0.0168254,9.32,235,18,14.1768
669,2.74166,88,168,"2026-04-18_HQLNR",4.25278557455133,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588343022,-79.754411289,0.0168254,9.32,235,18,14.1084
670,2.74557,88,168,"2026-04-18_HQLNR",4.26257459505541,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588312847,-79.754396034,0.0168254,9.28,236,18,14.076
671,2.74946,88,168,"2026-04-18_HQLNR",4.28338901739056,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.588279236,-79.754387652,-0.497313,9.28,236,18,14.0076
672,2.75336,88,168,"2026-04-18_HQLNR",4.28338901739056,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.58824948,-79.754371643,-0.0153857,9.28,236,18,14.0076
673,2.75726,88,168,"2026-04-18_HQLNR",4.26257459505541,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588210504,-79.754367284,0.497435,9.28,236,18,14.076
674,2.76119,88,168,"2026-04-18_HQLNR",4.25278557455133,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.588181168,-79.754358735,0.497435,9.32,235,18,14.1084
675,2.7651,89,168,"2026-04-18_HQLNR",4.25278557455133,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.588140767,-79.754365273,1.00894,9.13,233,18,14.1084
676,2.76902,89,168,"2026-04-18_HQLNR",4.25278557455133,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.588111598,-79.754356556,1.51915,9.13,233,18,14.1084
677,2.77294,89,168,"2026-04-18_HQLNR",4.25278557455133,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588070946,-79.754364518,1.5306,9.13,233,18,14.1084
678,2.77684,89,168,"2026-04-18_HQLNR",4.27350427350427,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.58804295,-79.754362674,1.5306,9.1,234,18,14.04
679,2.78077,89,167,"2026-04-18_HQLNR",4.24304141208418,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.588001963,-79.7543729,1.5306,9.14,233,18,14.1408
680,2.78469,89,167,"2026-04-18_HQLNR",4.25278557455133,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587972626,-79.754368123,1.02039,9.14,233,18,14.1084
681,2.78863,89,168,"2026-04-18_HQLNR",4.22261633307998,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587930884,-79.75436829,1.53453,9.17,232,18,14.2092
682,2.79259,89,168,"2026-04-18_HQLNR",4.22261633307998,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587900709,-79.754367117,1.53453,9.17,232,18,14.2092
683,2.79651,89,168,"2026-04-18_HQLNR",4.24304141208418,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.58786123,-79.754369967,1.02171,9.17,232,18,14.1408
684,2.80039,89,167,"2026-04-18_HQLNR",4.29331959471063,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587834073,-79.754362758,1.02171,9.1,234,18,13.9752
685,2.80425,89,168,"2026-04-18_HQLNR",4.31443610320131,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587796522,-79.754359573,0.510204,9.06,235,18,13.9068
686,2.80808,88,167,"2026-04-18_HQLNR",4.3561596096881,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587767437,-79.754351862,0,9.06,235,18,13.7736
687,2.81191,88,167,"2026-04-18_HQLNR",4.3561596096881,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587730054,-79.754341217,-0.510204,9.2,238,18,13.7736
688,2.81574,88,167,"2026-04-18_HQLNR",4.34593654932638,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587697867,-79.754333757,-0.510204,9.2,238,18,13.806
689,2.8196,88,167,"2026-04-18_HQLNR",4.31443610320131,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.587662412,-79.754326464,-0.510204,9.24,237,18,13.9068
690,2.82345,88,167,"2026-04-18_HQLNR",4.33576135969476,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587629387,-79.754310287,0.519481,9.24,237,18,13.8384
691,2.8273,89,167,"2026-04-18_HQLNR",4.32451133021969,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587598877,-79.754294613,0.519481,9.06,235,18,13.8744
692,2.83116,89,167,"2026-04-18_HQLNR",4.31443610320131,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587565433,-79.75428137,0.519481,9.06,235,18,13.9068
693,2.835,89,167,"2026-04-18_HQLNR",4.34593654932638,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587533749,-79.754267624,0.519481,9.06,235,18,13.806
694,2.83882,89,168,"2026-04-18_HQLNR",4.3675751222921,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587497288,-79.754263349,0.519481,9.02,236,18,13.7376
695,2.84263,89,167,"2026-04-18_HQLNR",4.3675751222921,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.587466527,-79.754251279,0.519481,9.02,236,18,13.7376
696,2.84644,88,166,"2026-04-18_HQLNR",4.37790035898783,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587425204,-79.754248932,1.04441,9.2,238,18,13.7052
697,2.85022,88,166,"2026-04-18_HQLNR",4.41033783187792,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587392095,-79.754238203,1.04441,9.16,239,18,13.6044
698,2.85404,88,166,"2026-04-18_HQLNR",4.3561596096881,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.587351946,-79.75424625,1.56798,9.2,238,18,13.7736
699,2.8579,88,167,"2026-04-18_HQLNR",4.32451133021969,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.587323112,-79.754249686,2.08611,9.24,237,18,13.8744
700,2.86179,88,166,"2026-04-18_HQLNR",4.28338901739056,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,43.587282125,-79.754261337,1.56663,9.28,236,18,14.0076
701,2.86568,88,166,"2026-04-18_HQLNR",4.28338901739056,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.587252369,-79.754263433,1.05249,9.28,236,18,14.0076
702,2.86961,88,166,"2026-04-18_HQLNR",4.24304141208418,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.587212052,-79.754279191,1.05249,9.32,235,18,14.1408
703,2.87353,88,166,"2026-04-18_HQLNR",4.24304141208418,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.587180117,-79.754288075,1.05249,9.32,235,18,14.1408
704,2.87744,88,166,"2026-04-18_HQLNR",4.27350427350427,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587145835,-79.754300732,0.540982,9.28,236,18,14.04
705,2.88133,88,166,"2026-04-18_HQLNR",4.27350427350427,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587112307,-79.754309701,0.540982,9.28,236,18,14.04
706,2.88528,88,166,"2026-04-18_HQLNR",4.22261633307998,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587076936,-79.754324704,0.0160472,9.32,235,18,14.2092
707,2.88926,88,167,"2026-04-18_HQLNR",4.19287211740042,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.587043995,-79.754332751,0.0160472,9.36,234,18,14.31
708,2.89323,88,167,"2026-04-18_HQLNR",4.19287211740042,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.58700988,-79.754338367,-0.507513,9.36,234,18,14.31
709,2.89727,88,168,"2026-04-18_HQLNR",4.12541254125412,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586973419,-79.75434809,-1.02565,9.43,232,18,14.544
710,2.90134,88,168,"2026-04-18_HQLNR",4.09701737135365,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586938802,-79.75434633,-1.51705,9.43,232,18,14.6448
711,2.90543,88,167,"2026-04-18_HQLNR",4.07797080172906,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586899156,-79.754357813,-1.00291,9.47,231,18,14.7132
712,2.9095,88,166,"2026-04-18_HQLNR",4.08697073728952,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.586865041,-79.754360579,-1.49431,9.47,231,18,14.6808
713,2.9136,88,166,"2026-04-18_HQLNR",4.06901041666667,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.586823132,-79.754371811,-1.98211,9.47,231,18,14.7456
714,2.91772,86,166,"2026-04-18_HQLNR",4.04138376980278,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.586791951,-79.754372481,-1.95604,9.7,232,18,14.8464
715,2.92185,86,165,"2026-04-18_HQLNR",4.04138376980278,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.586752388,-79.754378851,-1.95604,9.91,234,18,14.8464
716,2.92601,85,165,"2026-04-18_HQLNR",4.00544740847553,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.586715843,-79.754399387,-2.91758,9.95,233,18,14.9796
717,2.93021,86,164,"2026-04-18_HQLNR",3.96919901563864,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.586684244,-79.754409194,-2.91758,10.16,235,18,15.1164
718,2.93438,86,163,"2026-04-18_HQLNR",3.99584432190522,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,43.586645268,-79.754432328,-3.3972,9.95,233,18,15.0156
719,2.93855,87,162,"2026-04-18_HQLNR",4.00544740847553,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586617021,-79.754440794,-3.87681,9.95,233,18,14.9796
720,2.94266,87,163,"2026-04-18_HQLNR",4.05022276225192,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586582739,-79.754475243,-3.38541,9.74,231,18,14.814
721,2.94671,87,164,"2026-04-18_HQLNR",4.11522633744856,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586556252,-79.754496785,-3.38541,9.63,234,18,14.58
722,2.95072,87,165,"2026-04-18_HQLNR",4.15420405450316,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586525658,-79.754543556,-2.89401,9.59,235,18,14.4432
723,2.95469,87,165,"2026-04-18_HQLNR",4.19287211740042,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.586501267,-79.754574569,-2.40621,9.59,235,18,14.31
724,2.9586,87,165,"2026-04-18_HQLNR",4.26257459505541,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,43.586477965,-79.754621927,-1.40926,9.47,238,18,14.076
725,2.96252,87,166,"2026-04-18_HQLNR",4.26257459505541,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,43.586459441,-79.754668111,-1.40926,9.47,238,18,14.076
726,2.9663,87,167,"2026-04-18_HQLNR",4.39985920450546,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.586446114,-79.754712116,0.0813769,9.43,239,18,13.6368
727,2.97003,88,166,"2026-04-18_HQLNR",4.46588067166845,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.586435217,-79.754759474,0.61757,9.27,243,18,13.4352
728,2.9737,88,167,"2026-04-18_HQLNR",4.54504135987638,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.586430523,-79.754805742,1.09719,9.03,242,18,13.2012
729,2.97733,88,166,"2026-04-18_HQLNR",4.59136822773186,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,43.586434714,-79.754860559,2.12777,8.99,243,18,13.068
730,2.98093,88,166,"2026-04-18_HQLNR",4.62705904127337,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.586434044,-79.754905822,2.68332,8.99,243,18,12.9672
731,2.98451,88,166,"2026-04-18_HQLNR",4.65159549725556,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.586444521,-79.754963824,2.68332,8.95,244,18,12.8988
732,2.98807,88,166,"2026-04-18_HQLNR",4.6882325363338,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.586450975,-79.755009673,3.24512,8.91,245,18,12.798
733,2.99167,88,167,"2026-04-18_HQLNR",4.62705904127337,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.58646799,-79.755060552,3.24512,8.95,244,18,12.9672
734,2.99529,88,167,"2026-04-18_HQLNR",4.60405156537753,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586477211,-79.755104221,3.2861,8.99,243,18,13.032
735,2.99897,88,167,"2026-04-18_HQLNR",4.53391367428364,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586497411,-79.755152836,3.2861,9.04,242,18,13.2336
736,3.00268,88,167,"2026-04-18_HQLNR",4.48752468138575,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586507553,-79.755191728,2.757,9.08,241,18,13.3704
737,3.00642,88,167,"2026-04-18_HQLNR",4.45394619632995,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586529849,-79.755242523,2.2208,9.12,240,18,13.4712
738,3.01021,88,167,"2026-04-18_HQLNR",4.39985920450546,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586542673,-79.755284348,2.2208,9.16,239,18,13.6368
739,3.01406,89,168,"2026-04-18_HQLNR",4.32451133021969,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586567987,-79.755330952,1.66984,9.06,235,18,13.8744
740,3.01798,89,168,"2026-04-18_HQLNR",4.25278557455133,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586578632,-79.75536624,1.62449,9.13,233,18,14.1084
741,3.02191,89,168,"2026-04-18_HQLNR",4.24304141208418,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586602855,-79.755410831,1.62449,9.14,233,18,14.1408
742,3.02584,89,167,"2026-04-18_HQLNR",4.24304141208418,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586616434,-79.755447963,1.06269,9.14,233,18,14.1408
743,3.02973,89,167,"2026-04-18_HQLNR",4.28338901739056,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.58663764,-79.75549004,1.06269,9.1,234,18,14.0076
744,3.03357,89,166,"2026-04-18_HQLNR",4.33576135969476,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586652057,-79.755525831,0.510204,9.06,235,18,13.8384
745,3.03736,89,166,"2026-04-18_HQLNR",4.39985920450546,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586671503,-79.755566567,0.510204,8.98,237,18,13.6368
746,3.04115,89,166,"2026-04-18_HQLNR",4.39985920450546,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586686758,-79.755606465,0.510204,8.98,237,18,13.6368
747,3.04494,89,165,"2026-04-18_HQLNR",4.39985920450546,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586709557,-79.755645944,0.510204,8.98,237,18,13.6368
748,3.04873,89,165,"2026-04-18_HQLNR",4.39985920450546,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.586731517,-79.755681902,1.03791,8.98,237,18,13.6368
749,3.05252,89,165,"2026-04-18_HQLNR",4.38827453045463,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.6,43.586756998,-79.755714089,1.03791,9.02,236,18,13.6728
750,3.05632,89,165,"2026-04-18_HQLNR",4.38827453045463,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586779043,-79.755750215,0,9.02,236,18,13.6728
751,3.06011,89,165,"2026-04-18_HQLNR",4.39985920450546,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586801674,-79.755783155,0,8.98,237,18,13.6368
752,3.06391,89,165,"2026-04-18_HQLNR",4.38827453045463,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,43.586824724,-79.755816432,0,8.98,237,18,13.6728
753,3.06772,89,165,"2026-04-18_HQLNR",4.37790035898783,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586843667,-79.755849959,-0.523546,9.02,236,18,13.7052
754,3.07152,89,165,"2026-04-18_HQLNR",4.37790035898783,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586863532,-79.755891953,-0.523546,9.02,236,18,13.7052
755,3.07535,89,166,"2026-04-18_HQLNR",4.3561596096881,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,43.586872501,-79.755929755,-0.523546,9.02,236,18,13.7736
756,3.07919,89,167,"2026-04-18_HQLNR",4.33576135969476,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.586884655,-79.755975855,-1.04438,9.06,235,18,13.8384
757,3.08304,88,167,"2026-04-18_HQLNR",4.33576135969476,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,43.58688608,-79.756010892,-1.04438,9.24,237,18,13.8384
758,3.08688,88,167,"2026-04-18_HQLNR",4.33576135969476,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.586894043,-79.756060848,-2.09292,9.24,237,18,13.8384
759,3.09074,89,167,"2026-04-18_HQLNR",4.31443610320131,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.8,43.586895551,-79.756099572,-2.09292,9.06,235,18,13.9068
